GEOID,pop,lon,lat
41001,16134,-117.6753413,44.709225
41003,85579,-123.4293092,44.49175947
41005,375992,-122.220939,45.1881572
41007,37039,-123.7167728,46.01746712
41009,49351,-123.088049,45.94376611
41011,63043,-124.0933284,43.1850144
41013,20978,-120.3565842,44.14219431
41015,22364,-124.2153411,42.46661361
41017,157733,-121.2278918,43.91488345
41019,107667,-123.1794235,43.28536087
41021,1871,-120.2108703,45.37805772
41023,7445,-119.007383,44.49124744
41025,7422,-118.967866,43.06402289
41027,22346,-121.6511054,45.51910729
41029,203206,-122.7284308,42.43214858
41031,21720,-121.1754061,44.62941019
41033,82713,-123.5555796,42.36546046
41035,66380,-121.6501254,42.68634193
41037,7895,-120.3874707,42.79339329
41039,351715,-122.8765497,43.94155227
41041,46034,-123.9076994,44.64567519
41043,116672,-122.5341902,44.48856917
41045,31313,-117.6230692,43.19340919
41047,315335,-122.5847258,44.90318979
41049,11173,-119.5843007,45.41882726
41051,735334,-122.4153393,45.54686741
41053,75403,-123.4133644,44.90347703
41055,1765,-120.6893248,45.40520868
41057,25250,-123.7587712,45.45645192
41059,75889,-118.7368331,45.59189521
41061,25748,-118.0089969,45.3103461
41063,7008,-117.181069,45.57982931
41065,25213,-121.1681509,45.16005208
41067,529710,-123.0984915,45.56007467
41069,1441,-120.027463,44.72606031
41071,99193,-123.3081489,45.23260039
42001,101407,-77.21788779,39.87144935
42003,1223348,-79.98119439,40.4688339
42005,68941,-79.46453909,40.81229081
42007,170539,-80.34928726,40.68226297
42009,49762,-78.49031711,40.00655528
42011,411442,-75.92599773,40.41629547
42013,127089,-78.34860416,40.48099526
42015,62622,-76.51545267,41.78866773
42017,625249,-75.10686537,40.33694456
42019,183862,-79.91299271,40.91172017
42021,143679,-78.71370329,40.49529401
42023,5085,-78.20377741,41.43680441
42025,65249,-75.70882161,40.91818291
42027,153990,-77.81995122,40.91934161
42029,498886,-75.74845416,39.97314144
42031,39988,-79.42096371,41.19238954
42033,81642,-78.47411121,41.00019308
42035,39238,-77.63810583,41.23405436
42037,67295,-76.40515008,41.04865347
42039,88765,-80.10627748,41.68469647
42041,235406,-77.26554769,40.16363485
42043,268100,-76.7794744,40.41544032
42045,558979,-75.39889971,39.91680756
42047,31946,-78.64908626,41.42522729
42049,280566,-80.09810634,42.11747624
42051,136606,-79.64736933,39.91989965
42053,7716,-79.23601185,41.51307244
42055,149618,-77.72126796,39.92742046
42057,14845,-78.11268366,39.92534362
42059,38686,-80.22287384,39.85379983
42061,45913,-77.9812076,40.41693451
42063,88880,-79.08754997,40.65204907
42065,45200,-78.99942145,41.12814514
42067,24636,-77.40216265,40.53106491
42069,214437,-75.60919574,41.43678594
42071,519445,-76.24770474,40.04243857
42073,91108,-80.33419436,40.99126557
42075,133568,-76.45771202,40.36723174
42077,349497,-75.59236588,40.61270676
42079,320918,-75.98902608,41.17700981
42081,116111,-77.06450622,41.34338187
42083,43450,-78.56902514,41.80774761
42085,116638,-80.25770225,41.30218098
42087,46682,-77.61704208,40.61041288
42089,169842,-75.33947633,41.05806782
42091,799874,-75.36729525,40.21082987
42093,18267,-76.65856172,41.02792126
42095,297735,-75.30741829,40.75423078
42097,94528,-76.70932092,40.85198453
42099,45969,-77.2622961,40.39840944
42101,1526006,-75.1339627,40.00763806
42103,57369,-75.03382898,41.33198752
42105,17457,-77.89581407,41.74492105
42107,148289,-76.21595483,40.70580057
42109,39702,-77.07018551,40.76983808
42111,77742,-79.02827226,39.97243981
42113,6428,-76.51214127,41.44615912
42115,43356,-75.8006828,41.82132551
42117,41981,-77.25426425,41.77216154
42119,44947,-77.06224943,40.96296631
42121,54984,-79.75794574,41.4009691
42123,41815,-79.27414338,41.81457462
42125,207820,-80.24824434,40.18940074
42127,52822,-75.30325771,41.64873074
42129,365169,-79.46696249,40.31072564
42131,28276,-76.01655143,41.51832948
42133,434972,-76.72651124,39.91996246
44001,49875,-71.28611855,41.70554438
44003,166158,-71.57895033,41.67333895
44005,82888,-71.2809958,41.49980072
44007,626667,-71.57859707,41.87135655
44009,126979,-71.61965928,41.39648869
45001,25417,-82.45871205,34.22257079
45003,160099,-81.63474355,33.54436942
45005,10419,-81.35820119,32.98810978
45007,187126,-82.63788502,34.51909132
45009,15987,-81.05423378,33.214771
45011,22621,-81.43502277,33.26606363
45013,162233,-80.69217017,32.35705862
45015,177843,-79.95098292,33.19767755
45017,15175,-80.7802797,33.67485477
45019,350209,-79.89681177,32.82505162
45021,55342,-81.62039072,35.04820347
45023,33140,-81.15953114,34.69205743
45025,46734,-80.15871681,34.63977639
45027,34971,-80.21640497,33.66580605
45029,38892,-80.64968432,32.84342616
45031,68681,-79.95769406,34.33235229
45033,32062,-79.37893249,34.39151661
45035,136555,-80.40556213,33.07949343
45037,26985,-81.96657898,33.77228519
45039,23956,-81.12122916,34.39511112
45041,136885,-79.70282136,34.02438761
45043,60158,-79.2993357,33.41274616
45045,451225,-82.37071805,34.89430749
45047,69661,-82.12592871,34.15382833
45049,21090,-81.14070249,32.77627622
45051,269291,-78.97614946,33.90447928
45053,24777,-81.02326518,32.42195436
45055,61697,-80.59025973,34.3387644
45057,76652,-80.70543256,34.6867048
45059,66537,-82.00593407,34.48356773
45061,19220,-80.25452393,34.16329363
45063,262391,-81.27219464,33.90232796
45065,10233,-82.30987745,33.89954998
45067,33062,-79.3625115,34.08006426
45069,28933,-79.67862719,34.60198534
45071,37508,-81.60011986,34.2898118
45073,74273,-83.0658827,34.75351178
45075,92501,-80.80029111,33.43899034
45077,119224,-82.72531645,34.88751605
45079,384504,-80.9030409,34.0218
45081,19875,-81.72692491,34.00613706
45083,284307,-81.9906785,34.93126154
45085,107456,-80.38231593,33.91617219
45087,28961,-81.61941544,34.68928158
45089,34423,-79.72771287,33.61992543
45091,226073,-81.1844157,34.97474869
46003,2710,-98.56155359,43.71800934
46005,17398,-98.27810977,44.4144802
46007,3431,-101.6639688,43.19492027
46009,7070,-97.88463228,42.98837109
46011,31965,-96.79042161,44.36968028
46013,36531,-98.3516118,45.58972298
46015,5255,-99.08093542,43.71805873
46017,1912,-99.20496427,44.07634454
46019,10110,-103.5080213,44.90583306
46021,1466,-100.0516286,45.77113139
46023,9129,-98.58789388,43.20790704
46025,3691,-97.72949626,44.85825388
46027,13864,-96.97565541,42.91465437
46029,27227,-97.18861843,44.97785284
46031,4050,-101.1968695,45.70860081
46033,8216,-103.4515362,43.67762944
46035,19504,-98.14599822,43.67473982
46037,5710,-97.60740898,45.36715161
46039,4364,-96.66797415,44.76005788
46041,5301,-100.871864,45.15661567
46043,3002,-98.36609861,43.38692441
46045,4071,-99.21532645,45.41879691
46047,7094,-103.5275607,43.23938849
46049,2364,-99.14525465,45.07101102
46051,7356,-96.7676931,45.17193601
46053,4271,-99.1856145,43.19237582
46055,1937,-101.5399858,44.29442785
46057,5903,-97.18833382,44.67375909
46059,3431,-99.00493941,44.54777458
46061,3331,-97.78734174,43.67481912
46063,1255,-103.495767,45.58034719
46065,17022,-99.99605203,44.3890315
46067,7343,-97.75441595,43.33484624
46069,1420,-99.48711066,44.54735955
46071,3031,-101.6281316,43.69420924
46073,2071,-98.62972689,44.06634933
46075,1006,-100.689722,43.9606083
46077,5148,-97.49147606,44.36958543
46079,11200,-97.12937637,44.02204427
46081,24097,-103.7922245,44.35862719
46083,44828,-96.72182437,43.27892221
46085,3755,-99.84738456,43.89581718
46087,5618,-97.36844323,43.67431085
46089,2459,-99.22145538,45.76637363
46091,4656,-97.59850041,45.75867077
46093,25434,-102.7168687,44.56683883
46095,2048,-100.7599869,43.58126701
46097,2389,-97.61024824,44.02194904
46099,169468,-96.7914375,43.6741777
46101,6486,-96.67092212,44.02201198
46103,100948,-102.8238313,44.00373291
46105,2982,-102.4756266,45.49051533
46107,2329,-99.95725453,45.06450245
46109,10149,-96.94611621,45.62964546
46111,2355,-98.09138543,44.02345093
46113,13586,-102.5516176,43.33559323
46115,6415,-98.34619005,44.93801537
46117,2966,-100.7359432,44.41232137
46119,1373,-100.1322018,44.71557766
46121,9612,-100.7184141,43.19336899
46123,5644,-99.88399688,43.34587389
46125,8347,-97.14866081,43.31086722
46127,14399,-96.65609027,42.83248641
46129,5438,-100.0315568,45.42994993
46135,22438,-97.39474507,43.00896829
46137,2801,-101.6658595,44.98041166
47001,75129,-84.19846303,36.11844264
47003,45058,-86.45888588,35.51379706
47005,16489,-88.06827317,36.06978425
47007,12876,-85.20515511,35.5964202
47009,123010,-83.92553102,35.68723782
47011,98963,-84.85960274,35.15411031
47013,40716,-84.1493846,36.40351281
47015,13801,-86.06174059,35.80867685
47017,28522,-88.45025961,35.9731736
47019,57424,-82.12742792,36.29272069
47021,39105,-87.08677811,36.26117357
47023,17131,-88.61346114,35.42175266
47025,32213,-83.66041589,36.48585464
47027,7861,-85.54385922,36.5511571
47029,35662,-83.12115858,35.92542449
47031,52796,-86.07476264,35.490616
47033,14586,-89.13952815,35.81353847
47035,56053,-84.99835157,35.95038792
47037,626681,-86.78482135,36.1694419
47039,11757,-88.10877277,35.60301982
47041,18723,-85.83275166,35.97986066
47043,49666,-87.35665507,36.14904811
47045,38335,-89.41376826,36.05905626
47047,38413,-89.4143739,35.19707906
47049,17959,-84.93245853,36.38049334
47051,41052,-86.09217519,35.15496082
47053,49683,-88.9326248,35.99661132
47055,29485,-87.03477885,35.20215241
47057,22657,-83.50962136,36.27625454
47059,68831,-82.84581738,36.17536382
47061,13703,-85.72258238,35.38836669
47063,62544,-83.26666255,36.21715192
47065,336463,-85.16479007,35.18085508
47067,6819,-83.22182324,36.52364119
47069,27253,-88.99308487,35.20686826
47071,26026,-88.18448463,35.19867644
47073,56833,-82.94467563,36.4411649
47075,18787,-89.2838364,35.58322164
47077,27769,-88.38798692,35.65425657
47079,32330,-88.3012183,36.33183305
47081,24690,-87.47330826,35.80325069
47083,8426,-87.71703563,36.28597166
47085,18538,-87.77563337,36.04081889
47087,11638,-85.67315078,36.35921149
47089,51407,-83.44630878,36.0509878
47091,18244,-81.85175491,36.45493633
47093,432226,-83.93708602,35.99321652
47095,7832,-89.49346682,36.33538432
47097,27815,-89.63144421,35.76101278
47099,41869,-87.39558527,35.21727423
47101,12161,-87.49309562,35.52728073
47103,33361,-86.58894321,35.14051587
47105,48556,-84.31186928,35.73477842
47107,52266,-84.61747391,35.42474638
47109,26075,-88.56364014,35.17545323
47111,22248,-86.00727014,36.53203437
47113,98294,-88.83847148,35.60814383
47115,28237,-85.62203351,35.12934668
47117,30617,-86.76501753,35.46885978
47119,80956,-87.07701397,35.61693964
47121,11753,-84.81338774,35.51282607
47123,44519,-84.25278907,35.44264707
47125,172331,-87.38288686,36.49685807
47127,6362,-86.35877111,35.28461739
47129,21987,-84.64920374,36.13502441
47131,31807,-89.1487959,36.35824573
47133,22083,-85.28808115,36.34499792
47135,7915,-87.85896837,35.64263204
47137,5077,-85.07498975,36.55840926
47139,16825,-84.52330207,35.11990044
47141,72321,-85.49519072,36.14083289
47143,31809,-84.92439607,35.60871148
47145,54181,-84.52324218,35.84785522
47147,66283,-86.87056686,36.52545494
47149,262604,-86.41673589,35.842704
47151,22228,-84.50351731,36.42853858
47153,14112,-85.41058691,35.37114775
47155,89889,-83.52418092,35.78466262
47157,927644,-89.89559556,35.1839962
47159,19166,-85.95671457,36.25053411
47161,13324,-87.8384576,36.50110436
47163,156823,-82.30414275,36.5129155
47165,160645,-86.46035534,36.46940899
47167,61081,-89.75924416,35.49686987
47169,7870,-86.15675271,36.39204282
47171,18313,-82.43223722,36.1108223
47173,19109,-83.83751393,36.28787389
47175,5548,-85.45261421,35.69598146
47177,39839,-85.77849804,35.6786827
47179,122979,-82.49743141,36.29330161
47181,17021,-87.788012,35.23991576
47183,35021,-88.71774385,36.2983027
47185,25841,-85.45517724,35.92634864
47187,183182,-86.89860297,35.89378003
47189,113993,-86.29763484,36.15485966
48001,58458,-95.65254717,31.81332564
48003,14786,-102.637806,32.30503502
48005,86771,-94.61184855,31.25476459
48007,23158,-96.99143878,28.08472041
48009,9054,-98.68764928,33.61525257
48011,1901,-101.3574043,34.96492556
48013,44911,-98.52713248,28.89352507
48015,28417,-96.27790746,29.88702409
48017,7165,-102.8298676,34.06852095
48019,20485,-99.24622921,29.74719839
48021,74171,-97.31201026,30.10360629
48023,3726,-99.21351474,33.61648983
48025,31861,-97.74119014,28.41739323
48027,310235,-97.4782024,31.03767172
48029,1714773,-98.52002312,29.44895871
48031,10497,-98.39986504,30.26637684
48033,641,-101.4317489,32.74369413
48035,18212,-97.63434907,31.90040245
48037,92565,-94.42331815,33.44576463
48039,313166,-95.43425756,29.16782529
48041,194851,-96.30238583,30.66079988
48043,9232,-103.2517559,29.81194977
48045,1637,-101.2085933,34.53026408
48047,7223,-98.21872429,27.03157505
48049,38106,-98.99979416,31.774262
48051,17187,-96.62145677,30.49247541
48053,42750,-98.18244719,30.78829701
48055,38066,-97.62000113,29.8371204
48057,21381,-96.61507369,28.43910925
48059,13544,-99.37348809,32.2976557
48061,406220,-97.45285961,26.15150119
48063,12401,-94.97847696,32.97322474
48065,6182,-101.354183,35.40350787
48067,30464,-94.3435928,33.07753606
48069,8062,-102.2616699,34.52995823
48071,35096,-94.67137642,29.70826133
48073,50845,-95.16517933,31.83695212
48075,7041,-100.2075749,34.52920146
48077,10752,-98.20850331,33.78553105
48079,3127,-102.8284551,33.60414389
48081,3320,-100.5299107,31.88853102
48083,8895,-99.45363765,31.77320687
48085,782341,-96.57237361,33.18790679
48087,3057,-100.270066,34.9648839
48089,20874,-96.52627528,29.62082098
48091,108472,-98.27824565,29.80818146
48093,13974,-98.55825728,31.94797812
48095,4087,-99.86396233,31.32649674
48097,38437,-97.21262193,33.63918524
48099,75388,-97.79920454,31.39091108
48101,1505,-100.2787438,34.07764816
48103,4375,-102.5155685,31.42849751
48105,3719,-101.4121477,30.72298308
48107,6059,-101.2999584,33.61462502
48109,2398,-104.5174229,31.44716396
48111,6703,-102.6022226,36.277891
48113,2368139,-96.77787463,32.76663064
48115,13833,-101.9476844,32.7425261
48117,19372,-102.6049382,34.9660216
48119,5231,-95.67227083,33.38629274
48121,662614,-97.11696711,33.20525947
48123,20097,-97.3567788,29.08208127
48125,2444,-100.7788606,33.61661212
48127,9996,-99.75672602,28.42253605
48129,3677,-100.8139917,34.96541764
48131,11782,-98.50890601,27.68133211
48133,18583,-98.83232225,32.32707307
48135,137130,-102.5427635,31.86916375
48137,2002,-100.3047417,29.98263297
48139,149610,-96.79448463,32.34842952
48141,800647,-106.2348287,31.76855072
48143,37890,-98.21796668,32.23625866
48145,17866,-96.93584711,31.25327165
48147,33915,-96.10682769,33.59380979
48149,24554,-96.91976173,29.87678679
48151,3974,-100.4021681,32.74282028
48153,6446,-101.3032345,34.07242455
48155,1336,-99.77798489,33.9746151
48157,585375,-95.77088615,29.52749161
48159,10605,-95.21841938,33.17554869
48161,19816,-96.1490923,31.70489408
48163,17217,-99.10826708,28.86781749
48165,17526,-102.6351771,32.74072511
48167,291309,-94.86267749,29.37996961
48169,6461,-101.2984241,33.17987571
48171,24837,-98.94648088,30.31805527
48173,1226,-101.5208022,31.86946269
48175,7210,-97.42649227,28.65709521
48177,19807,-97.49252375,29.45673332
48179,22535,-100.812558,35.40116327
48181,120877,-96.67772117,33.62681295
48183,121730,-94.81694998,32.48046255
48185,26604,-95.98550324,30.54347124
48187,131533,-97.94858127,29.58305192
48189,36273,-101.8268814,34.07051194
48191,3353,-100.6811286,34.53077914
48193,8517,-98.11072585,31.70480308
48195,5613,-101.3545392,36.27745447
48197,4139,-99.74571674,34.29029388
48199,54635,-94.3902216,30.33237252
48201,4092459,-95.39233964,29.85727817
48203,65631,-94.37148656,32.54813321
48205,6062,-102.6028874,35.84002137
48207,5899,-99.73029995,33.17823142
48209,157107,-98.03106765,30.05815108
48211,3807,-100.2704733,35.83756992
48213,78532,-95.85355545,32.21189379
48215,774769,-98.18107051,26.39672059
48217,35089,-97.13242619,31.99068385
48219,22935,-102.3431972,33.60764269
48221,51182,-97.8322724,32.42992833
48223,35161,-95.56395018,33.14955586
48225,23732,-95.42267715,31.31773253
48227,35012,-101.4355055,32.30616951
48229,3476,-105.3864607,31.45617617
48231,86129,-96.08545468,33.12359536
48233,22150,-101.3546994,35.84002597
48235,1599,-100.9824236,31.30392904
48237,9044,-98.172458,33.23346082
48239,14075,-96.57768092,28.95424426
48241,35710,-94.02508503,30.74396061
48243,2342,-104.1400201,30.71547764
48245,252273,-94.15343946,29.85372893
48247,5300,-98.6973071,27.0433945
48249,40838,-98.08993637,27.73130002
48251,150934,-97.36633311,32.37901386
48253,20202,-99.87874434,32.73990389
48255,14824,-97.85940183,28.90573897
48257,103350,-96.28779678,32.59930244
48259,33410,-98.7115552,29.94468885
48261,416,-97.63646115,26.92802288
48263,808,-100.7775694,33.18141523
48265,49625,-99.35015977,30.06148381
48267,4607,-99.74869556,30.48677875
48269,286,-100.2558501,33.61647596
48271,3598,-100.4179467,29.35020761
48273,32061,-97.66838777,27.42671083
48275,3719,-99.7414271,33.60612927
48277,49793,-95.57120071,33.66726205
48279,13977,-102.3517105,34.06862309
48281,19677,-98.24144524,31.19619119
48283,6886,-99.09966265,28.34506933
48285,19263,-96.93015249,29.38435445
48287,16612,-96.96570365,30.31067778
48289,16801,-95.99569066,31.29650683
48291,75643,-94.81221038,30.15161194
48293,23384,-96.58052973,31.54546415
48295,3302,-100.2731206,36.27770862
48297,11531,-98.12478565,28.35137113
48299,19301,-98.68409731,30.70573999
48301,82,-103.5799632,31.84923091
48303,278831,-101.8205457,33.61020555
48305,5915,-101.8161238,33.17682444
48307,8283,-99.34747763,31.19887166
48309,234906,-97.20178778,31.5523769
48311,707,-98.56784111,28.35268794
48313,13664,-95.92841021,30.96553861
48315,10546,-94.35722221,32.79798185
48317,4799,-101.9512168,32.30603015
48319,4012,-99.22612721,30.71771643
48321,36702,-96.00398075,28.78565057
48323,54258,-100.314514,28.74258997
48325,46006,-99.11013104,29.35569603
48327,2242,-99.82063512,30.88978239
48329,136872,-102.0316235,31.86916871
48331,24757,-96.97684581,30.78634133
48333,4936,-98.5954601,31.49519397
48335,9403,-100.9212287,32.30621174
48337,19719,-97.72465312,33.67562655
48339,455746,-95.50300869,30.30021038
48341,21904,-101.8929228,35.83768725
48343,12934,-94.73265033,33.11348254
48345,1210,-100.779829,34.07409478
48347,64524,-94.61586693,31.6159788
48349,47735,-96.47248511,32.04692918
48351,14445,-93.74474102,30.78630918
48353,15216,-100.4060525,32.30349033
48355,340223,-97.51631665,27.73506247
48357,10223,-100.815648,36.27839973
48359,2052,-102.6028735,35.40502187
48361,81837,-93.89389811,30.1213083
48363,28111,-98.31302138,32.75318038
48365,23796,-94.3056455,32.16235873
48367,116927,-97.80509666,32.77764585
48369,10269,-102.7845247,34.53010169
48371,15507,-102.7235703,30.78106052
48373,45413,-94.83002489,30.79271974
48375,121073,-101.8940035,35.4012728
48377,7818,-104.2405216,29.99980238
48379,10914,-95.79337636,32.87033941
48381,120725,-101.8969459,34.96585395
48383,3367,-101.5230084,31.36619212
48385,3309,-99.82215643,29.83174644
48387,12860,-95.05036074,33.62068182
48389,13783,-103.693166,31.32318353
48391,7383,-97.15952149,28.32157533
48393,929,-100.8134441,35.83849167
48395,16622,-96.51278922,31.02704197
48397,78337,-96.40777016,32.89773452
48399,10501,-99.9762313,31.83109524
48401,53330,-94.76187913,32.10772451
48403,10834,-93.85180238,31.34319985
48405,8865,-94.16819322,31.39421935
48407,26384,-95.16690124,30.57953348
48409,64804,-97.51827402,28.00878307
48411,6131,-98.81757586,31.15519728
48413,3461,-100.538546,30.89745261
48415,16921,-100.9164072,32.74631498
48417,3378,-99.35406701,32.73597285
48419,25448,-94.14501747,31.79240894
48421,3034,-101.8934787,36.27770964
48423,209714,-95.26918259,32.37503539
48425,8490,-97.7743354,32.22228826
48427,60968,-98.73839961,26.56215305
48429,9630,-98.83617316,32.73586502
48431,1143,-101.050008,31.8278792
48433,1490,-100.2533055,33.17912457
48435,4128,-100.5381875,30.49829303
48437,7854,-101.7350268,34.530385
48439,1809034,-97.291237,32.77155626
48441,131506,-99.8901221,32.301472
48443,984,-102.0764865,30.22496156
48445,12651,-102.3351965,33.17381267
48447,1641,-99.21236985,33.17748993
48449,32334,-94.96567218,33.21660304
48451,110224,-100.4620635,31.40439781
48453,1024266,-97.7819531,30.33469036
48455,14585,-95.13550862,31.08881649
48457,21766,-94.37659393,30.77123216
48459,39309,-94.94148069,32.73627447
48461,3355,-102.043035,31.36873019
48463,26405,-99.76220529,29.35733615
48465,48879,-101.1517152,29.89296014
48467,52579,-95.83651369,32.56371743
48469,86793,-96.9715253,28.7963518
48471,67861,-95.57228287,30.73904595
48473,43205,-95.98765209,30.01080658
48475,10658,-103.1024252,31.50946555
48477,33718,-96.40344376,30.21453044
48479,250304,-99.33156529,27.76106243
48481,41280,-96.22210426,29.27786161
48483,5410,-100.2696475,35.40127881
48485,131500,-98.70361472,33.98798
48487,13535,-99.24107851,34.0807175
48489,22134,-97.59182108,26.47701208
48491,422679,-97.600763,30.64803719
48493,42918,-98.08657328,29.17400609
48495,7110,-103.0481693,31.85004539
48497,59127,-97.65445258,33.21590486
48499,41964,-95.38206193,32.78640512
48501,7879,-102.827798,33.17296977
48503,18550,-98.68776657,33.17669579
48505,14018,-99.16861281,27.00077818
48507,11677,-99.76059573,28.86621138
49001,6629,-113.2357558,38.35770743
49003,49975,-113.0820876,41.52096563
49005,112656,-111.7435632,41.72236855
49007,21403,-110.5889834,39.6481745
49009,1059,-109.5076476,40.8872749
49011,306479,-112.1112361,40.99061009
49013,18607,-110.42476,40.29751159
49015,10976,-110.7006709,38.99677426
49017,5172,-111.4431274,37.85491618
49019,9225,-109.5697076,38.98174124
49021,46163,-113.2892661,37.85917077
49023,10246,-112.7847669,39.70261819
49025,7125,-111.8878501,37.28507287
49027,12503,-113.1004633,39.07380504
49029,9469,-111.5731164,41.08931956
49031,1556,-112.1269513,38.33645062
49033,2264,-111.2444495,41.63232437
49035,1029655,-111.9240257,40.66757512
49037,14746,-109.8045709,37.62601163
49039,27822,-111.5763376,39.37395592
49041,20802,-111.804638,38.74764071
49043,36324,-110.9556673,40.86815468
49045,58218,-113.1310622,40.44874604
49047,32588,-109.518395,40.12495489
49049,516564,-111.6703146,40.11994793
49051,23530,-111.1684729,40.33034976
49053,138115,-113.5049438,37.2803608
49055,2778,-110.9036739,38.32436202
49057,231236,-111.9132714,41.26988598
50001,36821,-73.14094121,44.03090925
50003,37125,-73.09295159,43.0354627
50005,31227,-72.10219074,44.46471717
50007,156545,-73.08092061,44.46098074
50009,6306,-71.73605184,44.72779306
50011,47746,-72.91199871,44.85748399
50013,6970,-73.29482853,44.79682527
50015,24475,-72.64145223,44.60575918
50017,28936,-72.37660653,44.00559665
50019,27231,-72.24380628,44.82881088
50021,61642,-73.03660901,43.58009158
50023,59534,-72.61489606,44.27342215
50025,44513,-72.71384405,42.9905938
50027,56670,-72.58623912,43.58000298
51001,33164,-75.75655701,37.76493925
51003,98970,-78.55654321,38.02289433
51005,16250,-80.00698762,37.78760143
51007,12690,-77.97613793,37.33602605
51009,32353,-79.14510672,37.60477454
51011,14973,-78.81211791,37.37228945
51013,207627,-77.10094365,38.87860915
51015,73750,-79.13383319,38.1645187
51017,4731,-79.74108925,38.05869231
51019,68676,-79.52421518,37.31494156
51021,6824,-81.13028427,37.1339693
51023,33148,-79.8123315,37.55712356
51025,17434,-77.85901594,36.76478204
51027,24098,-82.0360331,37.26663408
51029,17146,-78.5287107,37.57224279
51031,54842,-79.09635147,37.20563604
51033,28545,-77.3469603,38.02681847
51035,30042,-80.73390284,36.7315428
51036,7256,-77.0591279,37.35435039
51037,12586,-78.66163947,37.01161243
51041,316236,-77.58694043,37.37851824
51043,14034,-77.99667483,39.1122268
51045,5190,-80.21234414,37.48125164
51047,46689,-77.95588749,38.48606302
51049,10052,-78.24496243,37.51209698
51051,15903,-82.35035302,37.1257365
51053,28001,-77.63235507,37.07590447
51057,11151,-76.94089858,37.93905984
51059,1081726,-77.2762378,38.83472747
51061,65203,-77.8092746,38.73854683
51063,15279,-80.36255235,36.93149121
51065,25691,-78.27745384,37.84186784
51067,56159,-79.88104074,36.99193818
51069,78305,-78.2625806,39.20455593
51071,17286,-80.70373839,37.31403238
51073,36858,-76.52296657,37.40120739
51075,21717,-77.9163635,37.72198287
51077,15533,-81.22505004,36.65658997
51079,18403,-78.46688035,38.29759874
51081,12243,-77.55958307,36.67585501
51083,36241,-78.93662353,36.76695413
51085,99863,-77.49087431,37.76015146
51087,306935,-77.40581926,37.53799844
51089,54151,-79.87395729,36.68277469
51091,2321,-79.56854374,38.3623261
51093,35270,-76.70912649,36.90672911
51095,67009,-76.7737576,37.31331661
51097,6945,-76.89526672,37.71862393
51099,23584,-77.15650687,38.27373885
51101,15935,-77.08838541,37.70660143
51103,11391,-76.42023342,37.70170903
51105,25587,-83.12852851,36.70544815
51107,312311,-77.635705,39.09070173
51109,33153,-77.96298354,37.97820776
51111,12914,-78.24056521,36.94621014
51113,13308,-78.27924011,38.41369238
51115,8978,-76.27128653,37.41731089
51117,32727,-78.36272712,36.68036135
51119,10959,-76.50591359,37.62270702
51121,94392,-80.38700134,37.17403835
51125,15020,-78.88675651,37.78740869
51127,18429,-76.99712789,37.50514289
51131,12389,-75.92854171,37.30078465
51133,12330,-76.37952148,37.85466173
51135,15853,-78.05126373,37.14306265
51137,33481,-78.01349084,38.24623613
51139,24042,-78.48413241,38.61997554
51141,18490,-80.2843537,36.67832603
51143,63506,-79.39711128,36.82133421
51145,28046,-77.91518552,37.55020243
51147,23368,-78.44108313,37.22430255
51149,35725,-77.22413432,37.18653179
51153,402002,-77.47766172,38.7016655
51155,34872,-80.71433887,37.06361169
51157,7373,-78.15925821,38.68462755
51159,9254,-76.72967941,37.93705351
51161,92376,-80.06786988,37.26928005
51163,22307,-79.44757652,37.81461439
51165,76314,-78.87575762,38.51213465
51167,28897,-82.09563767,36.93376031
51169,23177,-82.60298116,36.7142218
51171,41993,-78.57060079,38.85839246
51173,32208,-81.53702448,36.84388193
51175,18570,-77.10609223,36.72040273
51177,122397,-77.65596887,38.18502395
51179,128961,-77.4574284,38.42069976
51181,7058,-76.88830957,37.11691216
51183,12087,-77.26179464,36.92175191
51185,45078,-81.56065917,37.12497075
51187,37575,-78.20742416,38.90874103
51191,54876,-81.95966092,36.72447883
51193,17454,-76.79990756,38.11282175
51195,41452,-82.62124212,36.9752172
51197,29235,-81.07859004,36.91713248
51199,65464,-76.44239662,37.2378748
51510,139966,-77.0861828,38.81838584
51515,6222,-79.52025398,37.33784852
51520,17835,-82.16070132,36.61808566
51530,6650,-79.35654236,37.7315905
51540,43475,-78.48557272,38.03742407
51550,222209,-76.30243259,36.67775211
51570,17411,-77.39689991,37.26503513
51580,5961,-79.98675596,37.77861625
51590,43055,-79.40876963,36.58314079
51595,5927,-77.53561068,36.69532996
51600,22565,-77.29979569,38.85311335
51610,12332,-77.17454684,38.88433274
51620,8582,-76.93851721,36.68296833
51630,24286,-77.48707134,38.29919318
51640,7042,-80.91759732,36.66604319
51650,137436,-76.29536561,37.04872093
51660,48914,-78.87352888,38.43620223
51670,22591,-77.29854198,37.29136494
51678,7042,-79.44387717,37.78251178
51680,75568,-79.19110808,37.40041632
51683,37821,-77.48390114,38.7479626
51685,14273,-77.44472285,38.77162607
51690,13821,-79.86363174,36.68265858
51700,180719,-76.51651981,37.07603548
51710,242803,-76.24561422,36.92334179
51720,3958,-82.62595516,36.93174308
51730,32420,-77.39145148,37.2041781
51735,12150,-76.27045217,37.15029682
51740,95535,-76.35663454,36.85892862
51750,16408,-80.55824498,37.12293463
51760,204214,-77.47556818,37.52939331
